_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
446440,4166996,2017.0,2017,1955.0,PRIVATE,11,University-Rosedale,130 ROSEDALE VALLEY RD,9,99,2017-10-25,75,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,,S1129,43.6741662925,-79.3857275041,313998.95399999997,4836918.869
446441,4156003,2017.0,2017,1969.0,PRIVATE,12,Toronto-St. Paul's,33 ROSEHILL AVE,28,216,2017-10-25,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,S1238,43.6865818354,-79.3911788014,313557.587,4838297.586
446442,4153745,2017.0,2017,1969.0,PRIVATE,12,Toronto-St. Paul's,50 ROSEHILL AVE,23,245,2017-10-25,75,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,S1238,43.686997323,-79.391011464,313570.756,4838344.719
446443,4155548,2017.0,2017,1963.0,PRIVATE,3,Etobicoke-Lakeshore,21 PARK BLVD,7,97,2017-10-25,66,Evaluation needs to be conducted in 2 years,20,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,W0334,43.590583298,-79.5303135599,302336.70399999997,4827627.441000001
446444,4154586,2017.0,2017,1953.0,PRIVATE,6,York Centre,17 ROSSEAU RD,3,11,2017-10-25,51,Evaluation needs to be conducted in 1 year,15,2.0,3.0,3.0,2.0,2.0,3.0,,3.0,,,2.0,2.0,2.0,3.0,3.0,3.0,,2.0,3.0,,N0629,43.742708916400005,-79.4368688543,309869.398,4844529.22
446445,4152599,2017.0,2017,1972.0,PRIVATE,20,Scarborough Southwest,263 PHARMACY AVE,21,329,2017-10-25,65,Evaluation needs to be conducted in 1 year,20,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,E2028,43.6998540886,-79.2849399311,322118.62,4839788.691000001
446446,4152600,2017.0,2017,1972.0,PRIVATE,20,Scarborough Southwest,273 PHARMACY AVE,18,280,2017-10-25,67,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,E2028,43.700248057299994,-79.2862500131,322012.917,4839832.19
446447,4152601,2017.0,2017,1972.0,PRIVATE,20,Scarborough Southwest,283 PHARMACY AVE,17,267,2017-10-25,66,Evaluation needs to be conducted in 2 years,20,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,E2028,43.7005263633,-79.285525406,322071.239,4839863.258
446448,4154908,2017.0,2017,1965.0,PRIVATE,16,Don Valley East,57 PARKWOODS VILLAGE DR,7,87,2017-10-25,56,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,N1625,43.7601500687,-79.3205133557,319236.899,4846480.491
446449,4154597,2017.0,2017,1949.0,PRIVATE,6,York Centre,26 ROSSEAU RD,3,11,2017-10-25,57,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,,3.0,,3.0,,,3.0,2.0,5.0,3.0,2.0,2.0,,3.0,2.0,,N0629,43.743239984,-79.4377635242,309797.298,4844588.17
446450,4155895,2017.0,2017,1994.0,SOCIAL HOUSING,16,Don Valley East,83 PARKWOODS VILLAGE DR,7,68,2017-10-25,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,N1625,43.7613478406,-79.323202558,319020.075,4846613.101
446451,4155547,2017.0,2017,1963.0,PRIVATE,3,Etobicoke-Lakeshore,31 PARK BLVD,7,97,2017-10-25,68,Evaluation needs to be conducted in 2 years,20,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,W0334,43.5903629605,-79.5313842856,302250.238,4827602.996
446452,4153151,2017.0,2017,1929.0,PRIVATE,11,University-Rosedale,805 COLLEGE ST,4,72,2017-10-25,60,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1141,43.6543880918,-79.4216105716,311107.589,4834718.259
446453,4155114,2017.0,2017,1950.0,PRIVATE,5,York South-Weston,79 CLEARVIEW HTS,4,54,2017-10-25,46,Building Audit,16,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,5.0,3.0,2.0,2.0,,3.0,2.0,,W0532,43.692294791,-79.482440365,306199.702,4838927.692
446454,4155113,2017.0,2017,1950.0,PRIVATE,5,York South-Weston,81 CLEARVIEW HTS,3,40,2017-10-25,43,Building Audit,16,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,3.0,2.0,,W0532,43.692447216000005,-79.48271117899999,306177.868,4838944.6219999995
446455,4152747,2017.0,2017,1965.0,PRIVATE,20,Scarborough Southwest,815 MIDLAND AVE,3,23,2017-10-25,61,Evaluation needs to be conducted in 1 year,16,2.0,3.0,4.0,2.0,2.0,2.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,,E2024,43.734150957,-79.2574811613,324320.645,4843605.005
446456,4152617,2017.0,2017,1965.0,PRIVATE,20,Scarborough Southwest,506 DANFORTH RD,3,22,2017-10-25,66,Evaluation needs to be conducted in 2 years,17,3.0,4.0,4.0,3.0,4.0,4.0,,4.0,,2.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,,E2030,43.709022115699995,-79.2673794919,323531.11100000003,4840811.032
446457,4153880,2017.0,2017,1970.0,PRIVATE,12,Toronto-St. Paul's,14 DEER PARK CRES,4,13,2017-10-25,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,,2.0,,3.0,,,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,S1232,43.688481804300004,-79.3993292797,312900.26,4838507.841
446458,4154875,2017.0,2017,1960.0,PRIVATE,16,Don Valley East,1 ECCLESTON DR,4,62,2017-10-25,61,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,,N1628,43.727010393,-79.3140806139,319763.103,4842800.045
446459,4154874,2017.0,2017,1960.0,PRIVATE,16,Don Valley East,3 ECCLESTON DR,4,61,2017-10-25,59,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,,N1628,43.7269110332,-79.3147057039,319712.768,4842788.895
446460,4155059,2017.0,2017,1960.0,PRIVATE,8,Eglinton-Lawrence,2495 DUFFERIN ST,3,15,2017-10-25,55,Evaluation needs to be conducted in 1 year,15,3.0,2.0,3.0,3.0,2.0,2.0,,3.0,,,3.0,2.0,5.0,3.0,3.0,2.0,,2.0,3.0,,N0831,43.701727487,-79.4516400175,308682.24,4839975.612
446461,4152677,2017.0,2017,1992.0,SOCIAL HOUSING,20,Scarborough Southwest,835-841 BIRCHMOUNT RD,6,102,2017-10-25,74,Evaluation needs to be conducted in 2 years,20,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,E2023,43.72941570810001,-79.2774083068,322716.837,4843074.44
446462,4154220,2017.0,2017,1974.0,PRIVATE,7,Humber River-Black Creek,200 CHALKFARM DR,28,223,2017-10-25,58,Evaluation needs to be conducted in 1 year,18,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,,W0734,43.7242256909,-79.5106544016,303926.11,4842474.01
446463,4155039,2017.0,2017,1960.0,PRIVATE,12,Toronto-St. Paul's,1675 EGLINTON AVE W,3,37,2017-10-25,59,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,,2.0,3.0,3.0,5.0,3.0,3.0,2.0,,3.0,3.0,,S1222,43.6962776134,-79.4460738363,309131.262,4839370.443
446464,4169173,2017.0,2017,1960.0,PRIVATE,12,Toronto-St. Paul's,1685 EGLINTON AVE W,3,38,2017-10-25,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,2.0,,3.0,,2.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1222,43.6962117561,-79.4463756155,309106.94,4839363.1110000005
446465,4152938,2017.0,2017,1940.0,PRIVATE,4,Parkdale-High Park,1942 BLOOR ST W,4,16,2017-10-25,69,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,4.0,3.0,2.0,,3.0,,4.0,4.0,3.0,5.0,3.0,4.0,4.0,,4.0,3.0,,S0428,43.65337980100001,-79.467222983,307428.095,4834604.811000001
446466,4154692,2017.0,2017,1959.0,PRIVATE,6,York Centre,4141 BATHURST ST,3,30,2017-10-25,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,N0630,43.7480692868,-79.436244411,309919.25399999996,4845124.782
446467,4154604,2017.0,2017,1966.0,PRIVATE,6,York Centre,4190 BATHURST ST,9,80,2017-10-25,66,Evaluation needs to be conducted in 2 years,19,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,N0629,43.748575119399995,-79.437302788,309833.975,4845180.913
446468,4154223,2017.0,2017,1972.0,PRIVATE,7,Humber River-Black Creek,160 CHALKFARM DR,23,466,2017-10-25,57,Evaluation needs to be conducted in 1 year,18,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,W0734,43.7243235641,-79.51474864069999,303596.24600000004,4842484.943
446469,4154222,2017.0,2017,1972.0,PRIVATE,7,Humber River-Black Creek,170 CHALKFARM DR,23,262,2017-10-25,53,Evaluation needs to be conducted in 1 year,18,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,,W0734,43.7242716939,-79.5134047928,303704.517,4842479.159
446470,4154935,2017.0,2017,1943.0,PRIVATE,12,Toronto-St. Paul's,1535 BATHURST ST,4,32,2017-10-25,64,Evaluation needs to be conducted in 1 year,16,4.0,4.0,3.0,3.0,2.0,2.0,,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,4.0,,S1230,43.685782618699996,-79.4189403297,311319.515,4838206.2469999995
446471,4155740,2017.0,2017,1967.0,PRIVATE,6,York Centre,4222 BATHURST ST,8,77,2017-10-25,63,Evaluation needs to be conducted in 1 year,18,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,N0629,43.7495949596,-79.4376915029,309802.588,4845294.188
446472,4154610,2017.0,2017,1960.0,PRIVATE,6,York Centre,4340 BATHURST ST,6,50,2017-10-25,64,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,,N0629,43.753680142,-79.438438017,309741.877,4845748.941000001
446473,4154677,2017.0,2017,1955.0,PRIVATE,8,Eglinton-Lawrence,2125 AVENUE RD,4,33,2017-10-25,56,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,2.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,,N0824,43.738421162899996,-79.4206636772,311175.063,4844053.984
446474,4154649,2017.0,2017,1961.0,PRIVATE,6,York Centre,4854 BATHURST ST,6,71,2017-10-25,58,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,N0624,43.77111358770001,-79.442973232,309375.6,4847684.513
446475,4153417,2017.0,2017,1885.0,SOCIAL HOUSING,11,University-Rosedale,87 BELLEVUE AVE,3,28,2017-10-25,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,4.0,S1143,43.656179273,-79.40360132,312559.687,4834919.685
446476,4250612,2017.0,2017,1943.0,PRIVATE,12,Toronto-St. Paul's,1539 BATHURST ST,4,32,2017-10-25,64,Evaluation needs to be conducted in 1 year,16,4.0,3.0,3.0,3.0,3.0,2.0,,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,3.0,,3.0,4.0,,S1230,43.6859197455,-79.4189920857,311315.328,4838221.478
446477,4154950,2017.0,2017,1940.0,PRIVATE,12,Toronto-St. Paul's,1550 BATHURST ST,5,25,2017-10-25,69,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,4.0,4.0,,4.0,3.0,3.0,S1229,43.685357358999994,-79.41960900800001,311265.649,4838158.948
446478,4250265,2017.0,2017,1987.0,SOCIAL HOUSING,11,University-Rosedale,153 BORDEN ST,3,45,2017-10-25,58,Evaluation needs to be conducted in 1 year,17,3.0,3.0,2.0,2.0,3.0,3.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,S1134,43.6622608263,-79.4069405435,312289.812,4835594.044
446479,4153054,2017.0,2017,1990.0,SOCIAL HOUSING,4,Parkdale-High Park,515 PARKSIDE DR,6,75,2017-10-24,77,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,,S0432,43.654209663,-79.459398889,308059.191,4834697.288
446480,4153053,2017.0,2017,1960.0,PRIVATE,4,Parkdale-High Park,470 RONCESVALLES AVE,4,39,2017-10-24,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,,3.0,,3.0,,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,S0432,43.653028589399995,-79.4519252195,308662.363,4834565.429
446481,4154503,2017.0,2017,1959.0,PRIVATE,8,Eglinton-Lawrence,61 NEPTUNE DR,3,34,2017-10-24,53,Evaluation needs to be conducted in 1 year,18,3.0,2.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,N0823,43.7318688176,-79.4374660042,309822.193,4843324.941000001
446482,4155133,2017.0,2017,1968.0,PRIVATE,5,York South-Weston,80 CLOUSTON AVE,3,17,2017-10-24,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,4.0,2.0,,3.0,,4.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0527,43.6945334826,-79.50843690090001,304104.346,4839175.411
446483,4152626,2017.0,2017,1955.0,PRIVATE,21,Scarborough Centre,10 CRAIGTON DR,4,36,2017-10-24,69,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,3.0,1.0,,3.0,,,4.0,3.0,5.0,3.0,4.0,3.0,,4.0,3.0,,E2131,43.7273459768,-79.3025559656,320691.488,4842839.459
446484,4152627,2017.0,2017,1960.0,PRIVATE,21,Scarborough Centre,12 CRAIGTON DR,4,32,2017-10-24,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,4.0,,2.0,,,3.0,2.0,5.0,4.0,4.0,2.0,,4.0,3.0,,E2131,43.7275639338,-79.3019458646,320740.584,4842863.786
446485,4154887,2017.0,2017,1960.0,PRIVATE,16,Don Valley East,48 ECCLESTON DR,4,69,2017-10-24,62,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,,N1628,43.7279658085,-79.31798872579999,319448.016,4842905.4969999995
446486,4155088,2017.0,2017,1993.0,SOCIAL HOUSING,5,York South-Weston,2480 EGLINTON AVE W,8,97,2017-10-24,52,Evaluation needs to be conducted in 1 year,18,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,3.0,2.0,W0533,43.6916984742,-79.4694113226,307250.278,4838860.746
446487,4155080,2017.0,2017,1975.0,PRIVATE,5,York South-Weston,2501 EGLINTON AVE W,4,25,2017-10-24,65,Evaluation needs to be conducted in 1 year,19,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,W0537,43.6910731495,-79.469713055,307225.981,4838791.27
446488,4155134,2017.0,2017,1960.0,PRIVATE,5,York South-Weston,19 DENISON RD E,3,26,2017-10-24,60,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,2.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,2.0,,W0527,43.696310243999996,-79.506587145,304253.209,4839373.738
446489,4153094,2017.0,2017,2008.0,PRIVATE,9,Davenport,767 DOVERCOURT RD,3,19,2017-10-24,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,,4.0,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,4.0,,S0932,43.6618560972,-79.4293177813,310485.14,4835547.351
446490,4255640,2017.0,2017,1958.0,PRIVATE,6,York Centre,3894 BATHURST ST,4,29,2017-10-24,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,N0629,43.743702668100006,-79.43607830170001,309932.99,4844639.666999999
446491,4154591,2017.0,2017,1958.0,PRIVATE,6,York Centre,3896 BATHURST ST,4,30,2017-10-24,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,,N0629,43.7439610802,-79.4361472401,309927.417,4844668.373
446492,4154686,2017.0,2017,1960.0,PRIVATE,6,York Centre,3905 BATHURST ST,5,50,2017-10-24,66,Evaluation needs to be conducted in 2 years,18,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,N0630,43.743207276599996,-79.4350944029,310012.274,4844584.687
446493,4155074,2017.0,2017,1968.0,PRIVATE,9,Davenport,531 CALEDONIA RD,4,24,2017-10-24,61,Evaluation needs to be conducted in 1 year,15,3.0,2.0,2.0,3.0,3.0,2.0,,3.0,,,3.0,3.0,5.0,4.0,3.0,3.0,,4.0,3.0,,S0921,43.69126949939999,-79.46117367560001,307914.356,4838813.374
446494,4154593,2017.0,2017,1958.0,PRIVATE,6,York Centre,3888 BATHURST ST,3,31,2017-10-24,60,Evaluation needs to be conducted in 1 year,17,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,,N0629,43.7428392461,-79.4358673585,309950.049,4844543.7530000005
446495,4154592,2017.0,2017,1958.0,PRIVATE,6,York Centre,3890 BATHURST ST,4,30,2017-10-24,61,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,N0629,43.7431564667,-79.4359561971,309942.868,4844578.99
446496,4255639,2017.0,2017,1958.0,PRIVATE,6,York Centre,3892 BATHURST ST,4,29,2017-10-24,64,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,N0629,43.7434082463,-79.4360131728,309938.25899999996,4844606.96
446497,4153055,2017.0,2017,1992.0,SOCIAL HOUSING,4,Parkdale-High Park,1709 BLOOR ST W,6,80,2017-10-24,81,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,S0432,43.654570058000004,-79.45891655,308098.342,4834736.391
446498,4155001,2017.0,2017,1951.0,PRIVATE,12,Toronto-St. Paul's,1862 BATHURST ST,7,75,2017-10-24,73,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,2.0,,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,,4.0,3.0,,S1224,43.697599459399996,-79.42456803350001,310864.673,4839518.652
446499,4152615,2017.0,2017,1962.0,PRIVATE,20,Scarborough Southwest,534 BIRCHMOUNT RD,4,34,2017-10-24,54,Evaluation needs to be conducted in 1 year,17,2.0,3.0,4.0,2.0,2.0,2.0,,2.0,3.0,,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,,E2029,43.710331071700004,-79.2701499955,323307.445,4840955.829
446500,4152614,2017.0,2017,1960.0,PRIVATE,20,Scarborough Southwest,536 BIRCHMOUNT RD,3,28,2017-10-24,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,2.0,5.0,2.0,4.0,3.0,,2.0,4.0,,E2029,43.710576896899994,-79.2702122358,323302.354,4840983.125
446501,4152613,2017.0,2017,1960.0,PRIVATE,20,Scarborough Southwest,540 BIRCHMOUNT RD,4,27,2017-10-24,69,Evaluation needs to be conducted in 2 years,16,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,4.0,3.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,,E2029,43.7107990699,-79.2702992344,323295.275,4841007.788
446502,4153957,2017.0,2017,1964.0,PRIVATE,8,Eglinton-Lawrence,2121 BATHURST ST,11,210,2017-10-24,80,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,N0832,43.7039163389,-79.4253300731,310802.63300000003,4840220.402
446503,4152667,2017.0,2017,1962.0,PRIVATE,20,Scarborough Southwest,130 FOXRIDGE DR,3,30,2017-10-24,48,Building Audit,17,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,,2.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,3.0,3.0,,E2023,43.7242519745,-79.2657615108,323656.732,4842503.35
446504,4155195,2017.0,2017,1958.0,PRIVATE,5,York South-Weston,15 GRAY AVE,3,17,2017-10-24,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,3.0,,W0535,43.6812020963,-79.49310534140001,305340.27,4837694.285
446505,4154730,2017.0,2017,1970.0,PRIVATE,15,Don Valley West,17 FARMSTEAD RD,19,136,2017-10-24,76,Evaluation needs to be conducted in 2 years,20,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,N1522,43.754388627,-79.36167580600001,315923.29600000003,4845835.076
446506,4154517,2017.0,2017,1956.0,PRIVATE,8,Eglinton-Lawrence,27 HOTSPUR RD,3,11,2017-10-24,64,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,N0823,43.732497833100005,-79.4349702821,310023.188,4843394.977
446507,4153233,2017.0,2017,1971.0,PRIVATE,11,University-Rosedale,277-283 ST GEORGE ST,10,74,2017-10-24,60,Evaluation needs to be conducted in 1 year,19,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1127,43.6738630034,-79.402497263,312646.701,4836883.399
446508,4153113,2017.0,2017,1930.0,PRIVATE,9,Davenport,921 ST CLAIR AVE W,4,23,2017-10-24,63,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,,3.0,,4.0,,,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,,S0928,43.679604386,-79.434318956,310079.882,4837519.722
446509,4153112,2017.0,2017,1930.0,PRIVATE,9,Davenport,923 ST CLAIR AVE W,4,24,2017-10-24,61,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,,3.0,,4.0,,,3.0,2.0,4.0,3.0,3.0,3.0,,3.0,3.0,,S0928,43.679556649,-79.434507969,310064.646,4837514.406
446510,4153111,2017.0,2017,1930.0,PRIVATE,9,Davenport,925 ST CLAIR AVE W,4,24,2017-10-24,64,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,,4.0,,4.0,,,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,,S0928,43.6795294913,-79.4347109535,310048.545,4837510.422
446511,4154869,2017.0,2017,1960.0,PRIVATE,16,Don Valley East,3 SWIFT DR,5,61,2017-10-24,67,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,,N1628,43.7266882298,-79.3178088353,319462.82,4842763.595
